timestamp,people,gaits,env,sound
1756701418.383651,0,None,day|clouds,92
1756701418.5169313,0,None,day|clouds,71
1756701418.628062,0,None,day|clouds,66
1756701418.7434866,0,None,day|clouds,40
1756701418.8625443,0,None,day|clouds,45
1756701418.9778118,0,None,day|clouds,41
1756701419.090479,0,None,day|clouds,103
1756701419.2025282,0,None,day|clouds,66
1756701419.3179417,0,None,day|clouds,94
1756701419.4319332,0,None,day|clouds,55
1756701419.5477552,0,None,day|clouds,62
1756701419.658794,0,None,day|clouds,105
1756701419.7733042,0,None,day|clouds,110
1756701419.8876054,0,None,day|clouds,55
1756701419.997122,0,None,day|clouds,58
1756701420.1203763,0,None,day|clouds,65
1756701420.2487893,0,None,day|clouds,93
1756701420.3734753,0,None,day|clouds,76
1756701420.5332751,0,None,day|clouds,82
1756701420.6797326,0,None,day|clouds,107
1756701420.8110416,0,None,day|clouds,76
1756701420.932576,0,None,day|clouds,52
1756701421.0677998,0,None,day|clouds,60
1756701421.1878004,0,None,day|clouds,82
1756701421.310627,0,None,day|clouds,109
1756701421.4508178,0,None,day|clouds,90
1756701421.5971005,0,None,day|clouds,71
1756701421.7344651,0,None,day|clouds,81
1756701421.8742032,0,None,day|clouds,50
1756701422.0156806,0,None,day|clouds,88
1756701422.1517186,0,None,day|clouds,101
1756701422.284251,0,None,day|clouds,74
1756701422.4360657,0,None,day|clouds,48
1756701422.5883088,0,None,day|clouds,94
1756701422.7566473,0,None,day|clouds,42
1756701422.9294472,0,None,day|clouds,83
1756701423.1074915,0,None,day|clouds,67
1756701423.260021,0,None,day|clouds,73
1756701423.4289696,0,None,day|clouds,45
1756701423.6179838,0,None,day|clouds,79
1756701423.7971132,0,None,day|clouds,93
1756701423.9877548,0,None,day|clouds,81
1756701424.1522467,0,None,day|clouds,58
1756701424.3306777,0,None,day|clouds,66
1756701424.5126808,0,None,day|clouds,109
1756701424.6803966,0,None,day|clouds,87
1756701424.8174253,0,None,day|clouds,101
1756701424.971375,0,None,day|clouds,63
1756701425.1076312,0,None,day|clouds,61
1756701425.2575102,0,None,day|clouds,90
1756701425.4013898,0,None,day|clouds,57
1756701425.53859,0,None,day|clouds,59
1756701425.679751,0,None,day|clouds,57
1756701425.822092,0,None,day|clouds,78
1756701425.9620638,0,None,day|clouds,95
1756701426.1015258,0,None,day|clouds,79
1756701426.2801015,0,None,day|clouds,86
1756701426.4367473,0,None,day|clouds,60
1756701426.6105194,0,None,day|clouds,86
1756701426.773148,0,None,day|clouds,52
1756701426.9334002,0,None,day|clouds,95
1756701427.0987797,0,None,day|clouds,79
1756701427.2779555,0,None,day|clouds,46
1756701427.4498441,0,None,day|clouds,82
1756701427.6131537,0,None,day|clouds,62
1756701427.780087,0,None,day|clouds,62
1756701427.9483635,0,None,day|clouds,46
1756701428.129763,0,None,day|clouds,85
1756701428.299724,0,None,day|clouds,52
1756701428.4693341,0,None,day|clouds,52
1756701428.6401746,0,None,day|clouds,109
1756701428.8039556,0,None,day|clouds,81
1756701428.9795167,0,None,day|clouds,110
1756701429.1466281,0,None,day|clouds,110
1756701429.2979126,0,None,day|clouds,98
1756701429.4688373,0,None,day|clouds,42
1756701429.6440418,0,None,day|clouds,100
1756701429.8300805,0,None,day|clouds,54
1756701430.0126698,0,None,day|clouds,64
1756701430.17492,0,None,day|clouds,110
1756701430.3265738,0,None,day|clouds,48
1756701430.493578,0,None,day|clouds,59
1756701430.64513,0,None,day|clouds,110
1756701430.801974,0,None,day|clouds,102
1756701430.9791622,0,None,day|clouds,43
1756701431.1495943,0,None,day|clouds,109
1756701431.332385,0,None,day|clouds,60
1756701431.5190337,0,None,day|clouds,60
1756701431.7031758,0,None,day|clouds,80
1756701431.8871932,0,None,day|clouds,55
1756701432.0688426,0,None,day|clouds,87
1756701432.2572865,0,None,day|clouds,93
1756701432.440691,0,None,day|clouds,82
1756701432.6162388,0,None,day|clouds,63
1756701432.8071957,0,None,day|clouds,86
1756701432.9932833,0,None,day|clouds,75
1756701433.181738,0,None,day|clouds,40
1756701433.3586626,0,None,day|clouds,97
1756701433.5481555,0,None,day|clouds,59
1756701433.7368822,0,None,day|clouds,68
1756701433.933091,0,None,day|clouds,87
1756701434.1213162,0,None,day|clouds,84
1756701434.3003995,0,None,day|clouds,83
1756701434.5316758,0,None,day|clouds,58
1756701434.7697594,0,None,day|clouds,62
1756701434.9830825,0,None,day|clouds,65
1756701435.1820974,0,None,day|clouds,72
1756701435.3860009,0,None,day|clouds,77
1756701435.5757322,0,None,day|clouds,90
1756701435.79509,0,None,day|clouds,95
1756701435.96469,0,None,day|clouds,40
1756701436.132683,0,None,day|clouds,106
1756701436.299614,0,None,day|clouds,85
1756701436.4651628,0,None,day|clouds,80
1756701436.630265,0,None,day|clouds,106
1756701436.798193,0,None,day|clouds,49
1756701436.9634852,0,None,day|clouds,76
1756701437.1294346,0,None,day|clouds,71
1756701437.2823749,0,None,day|clouds,81
1756701437.4326603,0,None,day|clouds,73
1756701437.6093822,0,None,day|clouds,59
1756701437.7600834,0,None,day|clouds,101
1756701437.9284928,0,None,day|clouds,82
1756701438.122749,0,None,day|clouds,81
1756701438.3154576,0,None,day|clouds,88
1756701438.5163386,0,None,day|clouds,68
1756701438.6889641,0,None,day|clouds,73
1756701438.8578868,0,None,day|clouds,56
1756701439.0198994,0,None,day|clouds,73
1756701439.170746,0,None,day|clouds,58
1756701439.3210766,0,None,day|clouds,103
1756701439.4726567,0,None,day|clouds,53
1756701439.6264036,0,None,day|clouds,54
1756701439.797322,0,None,day|clouds,94
1756701439.968565,0,None,day|clouds,101
1756701440.1690185,0,None,day|clouds,104
1756701440.3913314,0,None,day|clouds,80
1756701440.6214845,0,None,day|clouds,99
1756701440.7650309,0,None,day|clouds,57
1756701440.9289188,0,None,day|clouds,104
1756701441.1077445,0,None,day|clouds,56
1756701441.2807188,0,None,day|clouds,51
1756701441.4542563,0,None,day|clouds,90
1756701441.624215,0,None,day|clouds,75
1756701441.7783225,0,None,day|clouds,102
1756701441.9301386,0,None,day|clouds,42
1756701442.0814734,0,None,day|clouds,45
1756701442.2585084,0,None,day|clouds,77
1756701442.461792,0,None,day|clouds,92
1756701442.633782,0,None,day|clouds,75
1756701442.8028612,0,None,day|clouds,55
1756701442.953821,0,None,day|clouds,45
1756701443.1259794,0,None,day|clouds,96
1756701443.2995472,0,None,day|clouds,95
1756701443.4557667,0,None,day|clouds,79
1756701443.6300514,0,None,day|clouds,40
1756701443.8150303,0,None,day|clouds,101
1756701444.0037868,0,None,day|clouds,74
1756701444.1820226,0,None,day|clouds,53
1756701444.378563,0,None,day|clouds,82
1756701444.5524476,0,None,day|clouds,42
1756701444.725441,0,None,day|clouds,61
1756701444.9134326,0,None,day|clouds,66
1756701445.1034076,0,None,day|clouds,100
1756701445.2741194,0,None,day|clouds,58
1756701445.446652,0,None,day|clouds,49
1756701445.6340184,0,None,day|clouds,55
1756701445.8088338,0,None,day|clouds,106
1756701446.0111973,0,None,day|clouds,72
1756701446.2205868,0,None,day|clouds,41
1756701446.410799,0,None,day|clouds,90
1756701446.603259,0,None,day|clouds,94
1756701446.9390743,0,None,day|clouds,61
1756701447.1308646,0,None,day|clouds,95
1756701447.3197913,0,None,day|clouds,78
1756701447.5107381,0,None,day|clouds,98
1756701447.6956153,0,None,day|clouds,59
1756701447.8782933,0,None,day|clouds,78
1756701448.0659053,0,None,day|clouds,80
1756701448.2386491,0,None,day|clouds,63
1756701448.405018,0,None,day|clouds,57
1756701448.5850492,0,None,day|clouds,99
1756701448.7588267,0,None,day|clouds,66
1756701448.9460213,0,None,day|clouds,76
1756701449.1337726,0,None,day|clouds,99
1756701449.3286512,0,None,day|clouds,80
1756701449.5154915,0,None,day|clouds,85
1756701449.6880362,0,None,day|clouds,104
1756701449.8633766,0,None,day|clouds,51
1756701450.0364256,0,None,day|clouds,95
1756701450.2297804,0,None,day|clouds,69
1756701450.4012985,0,None,day|clouds,82
1756701450.5736413,0,None,day|clouds,79
1756701450.76474,0,None,day|clouds,105
1756701450.9351716,0,None,day|clouds,52
1756701451.1194513,0,None,day|clouds,81
1756701451.3065972,0,None,day|clouds,60
1756701451.4734173,0,None,day|clouds,50
1756701451.6677253,0,None,day|clouds,97
1756701451.841879,0,None,day|clouds,109
1756701452.0112278,0,None,day|clouds,49
1756701452.1686943,0,None,day|clouds,99
1756701452.365312,0,None,day|clouds,84
1756701452.5721626,0,None,day|clouds,109
1756701452.7653337,0,None,day|clouds,81
1756701452.956315,0,None,day|clouds,96
1756701453.1508996,0,None,day|clouds,110
1756701453.345665,0,None,day|clouds,76
1756701453.514372,0,None,day|clouds,66
1756701453.6911054,0,None,day|clouds,66
1756701453.88331,0,None,day|clouds,69
1756701454.0919137,0,None,day|clouds,102
1756701454.279303,0,None,day|clouds,55
1756701454.486158,0,None,day|clouds,59
1756701454.6767905,0,None,day|clouds,54
1756701454.8509645,0,None,day|clouds,75
1756701455.0237398,0,None,day|clouds,89
1756701455.171803,0,None,day|clouds,69
1756701455.3386087,0,None,day|clouds,61
1756701455.504611,0,None,day|clouds,46
1756701455.655961,0,None,day|clouds,83
1756701455.8067386,0,None,day|clouds,65
1756701455.9592717,0,None,day|clouds,43
1756701456.115095,0,None,day|clouds,42
1756701456.2956862,0,None,day|clouds,57
1756701456.5353594,0,None,day|clouds,78
1756701456.7650163,0,None,day|clouds,94
1756701456.9745464,0,None,day|clouds,43
1756701457.1522782,0,None,day|clouds,89
1756701457.3369966,0,None,day|clouds,52
1756701457.5011795,0,None,day|clouds,47
1756701457.7085004,0,None,day|clouds,67
1756701457.9033036,0,None,day|clouds,58
1756701458.0570521,0,None,day|clouds,82
1756701458.2102544,0,None,day|clouds,47
1756701458.380282,0,None,day|clouds,78
1756701458.5460272,0,None,day|clouds,94
1756701458.694596,0,None,day|clouds,52
1756701458.8516936,0,None,day|clouds,61
1756701459.006829,0,None,day|clouds,84
1756701459.1560886,0,None,day|clouds,82
1756701459.3122182,0,None,day|clouds,62
1756701459.4674816,0,None,day|clouds,51
1756701459.6417687,0,None,day|clouds,74
1756701459.8153293,0,None,day|clouds,104
1756701459.9879332,0,None,day|clouds,110
1756701460.1809325,0,None,day|clouds,76
1756701460.37606,0,None,day|clouds,72
1756701460.551814,0,None,day|clouds,83
1756701460.7240026,0,None,day|clouds,90
1756701460.9194992,0,None,day|clouds,98
1756701461.0931358,0,None,day|clouds,86
1756701461.2656565,0,None,day|clouds,64
1756701461.4397771,0,None,day|clouds,78
1756701461.6090753,0,None,day|clouds,81
1756701461.7828104,0,None,day|clouds,71
1756701461.9614925,0,None,day|clouds,98
1756701462.1346273,0,None,day|clouds,50
1756701462.308364,0,None,day|clouds,100
1756701462.5085433,0,None,day|clouds,97
1756701462.7155254,0,None,day|clouds,99
1756701462.9066498,0,None,day|clouds,67
1756701463.083626,0,None,day|clouds,73
1756701463.2780142,0,None,day|clouds,90
1756701463.468677,0,None,day|clouds,107
1756701463.6599596,0,None,day|clouds,50
1756701463.855656,0,None,day|clouds,99
1756701464.0486,0,None,day|clouds,69
1756701464.2405763,0,None,day|clouds,59
1756701464.4321141,0,None,day|clouds,77
1756701464.625779,0,None,day|clouds,73
1756701464.817742,0,None,day|clouds,98
1756701465.0156662,0,None,day|clouds,53
1756701465.209422,0,None,day|clouds,66
1756701465.3984933,0,None,day|clouds,42
1756701465.5937533,0,None,day|clouds,61
1756701465.7880125,0,None,day|clouds,85
1756701465.9814487,0,None,day|clouds,57
1756701466.1793163,0,None,day|clouds,95
1756701466.3768082,0,None,day|clouds,89
1756701466.5689049,0,None,day|clouds,85
1756701466.7611394,0,None,day|clouds,55
1756701466.9543774,0,None,day|clouds,96
1756701467.1456425,0,None,day|clouds,48
1756701467.339394,0,None,day|clouds,77
1756701467.5318172,0,None,day|clouds,56
1756701467.7218635,0,None,day|clouds,61
1756701467.914867,0,None,day|clouds,73
1756701468.1166103,0,None,day|clouds,55
1756701468.3434024,0,None,day|clouds,69
1756701468.5354164,0,None,day|clouds,71
1756701468.7504554,0,None,day|clouds,57
1756701468.9624224,0,None,day|clouds,102
1756701469.1750784,0,None,day|clouds,83
1756701469.3917038,0,None,day|clouds,85
1756701469.600998,0,None,day|clouds,63
1756701469.8126535,0,None,day|clouds,59
1756701470.0477958,0,None,day|clouds,100
1756701470.2614465,0,None,day|clouds,101
1756701470.4822686,0,None,day|clouds,88
1756701470.6726923,0,None,day|clouds,43
1756701470.866352,0,None,day|clouds,69
1756701471.0785007,0,None,day|clouds,50
1756701471.265673,0,None,day|clouds,49
1756701471.4351733,0,None,day|clouds,50
1756701471.6061544,0,None,day|clouds,44
1756701471.7939477,0,None,day|clouds,61
1756701471.965548,0,None,day|clouds,62
1756701472.152451,0,None,day|clouds,66
1756701472.33636,0,None,day|clouds,104
1756701472.5225167,0,None,day|clouds,96
1756701472.695125,0,None,day|clouds,94
1756701472.8667243,0,None,day|clouds,105
1756701473.0332665,0,None,day|clouds,89
1756701473.2124627,0,None,day|clouds,105
1756701473.3831947,0,None,day|clouds,108
1756701473.5382667,0,None,day|clouds,59
1756701473.7126198,0,None,day|clouds,76
1756701473.8666966,0,None,day|clouds,51
1756701474.0212312,0,None,day|clouds,52
1756701474.1744604,0,None,day|clouds,77
1756701474.3452368,0,None,day|clouds,105
1756701474.5379264,0,None,day|clouds,58
1756701474.7106345,0,None,day|clouds,74
1756701474.8806412,0,None,day|clouds,54
1756701475.0384955,0,None,day|clouds,102
1756701475.1916022,0,None,day|clouds,72
1756701475.3445108,0,None,day|clouds,96
1756701475.4986954,0,None,day|clouds,42
1756701475.6717198,0,None,day|clouds,41
1756701475.8386803,0,None,day|clouds,98
1756701476.0485406,0,None,day|clouds,108
1756701476.2232533,0,None,day|clouds,104
1756701476.3983204,0,None,day|clouds,108
1756701476.5762517,0,None,day|clouds,110
1756701476.7828634,0,None,day|clouds,87
1756701476.9713426,0,None,day|clouds,109
1756701477.1437757,0,None,day|clouds,75
1756701477.313498,0,None,day|clouds,106
1756701477.502152,0,None,day|clouds,55
1756701477.7062216,0,None,day|clouds,110
1756701477.8765934,0,None,day|clouds,83
1756701478.0568633,0,None,day|clouds,108
1756701478.2507994,0,None,day|clouds,109
1756701478.429642,0,None,day|clouds,96
1756701478.6153672,0,None,day|clouds,67
1756701478.8009462,0,None,day|clouds,66
1756701478.9580204,0,None,day|clouds,64
1756701479.1156526,0,None,day|clouds,110
1756701479.271094,0,None,day|clouds,65
1756701479.42566,0,None,day|clouds,54
1756701479.5813525,0,None,day|clouds,40
1756701479.7287593,0,None,day|clouds,50
1756701479.9012303,0,None,day|clouds,99
1756701480.0613437,0,None,day|clouds,94
1756701480.2127194,0,None,day|clouds,89
1756701480.3690095,0,None,day|clouds,65
1756701480.5223374,0,None,day|clouds,104
1756701480.6747527,0,None,day|clouds,76
1756701480.8243866,0,None,day|clouds,52
1756701480.9743648,0,None,day|clouds,110
1756701481.1265836,0,None,day|clouds,84
1756701481.277094,0,None,day|clouds,67
1756701481.4324188,0,None,day|clouds,92
1756701481.5854497,0,None,day|clouds,65
1756701481.7381847,0,None,day|clouds,78
1756701481.8902388,0,None,day|clouds,66
1756701482.0667665,0,None,day|clouds,95
1756701482.2544017,0,None,day|clouds,40
1756701482.4091012,0,None,day|clouds,75
1756701482.5810707,0,None,day|clouds,71
1756701482.7419388,0,None,day|clouds,71
1756701482.8949718,0,None,day|clouds,46
1756701483.0725572,0,None,day|clouds,72
1756701483.2406714,0,None,day|clouds,54
1756701483.411498,0,None,day|clouds,50
1756701483.585389,0,None,day|clouds,79
1756701483.7388113,0,None,day|clouds,109
1756701483.8916488,0,None,day|clouds,84
1756701484.0484383,0,None,day|clouds,95
1756701484.1995952,0,None,day|clouds,47
1756701484.3541093,0,None,day|clouds,70
1756701484.506456,0,None,day|clouds,41
1756701484.6602063,0,None,day|clouds,64
1756701484.8336253,0,None,day|clouds,45
1756701484.9867291,0,None,day|clouds,88
1756701485.1563885,0,None,day|clouds,56
1756701485.3125806,0,None,day|clouds,82
1756701485.4627898,0,None,day|clouds,107
1756701485.6157665,0,None,day|clouds,76
1756701485.783521,0,None,day|clouds,99
1756701485.9552376,0,None,day|clouds,90
1756701486.1124105,0,None,day|clouds,100
1756701486.2661033,0,None,day|clouds,60
1756701486.416911,0,None,day|clouds,109
1756701486.5836236,0,None,day|clouds,107
1756701486.7375298,0,None,day|clouds,110
1756701486.8896997,0,None,day|clouds,95
1756701487.043325,0,None,day|clouds,97
1756701487.197609,0,None,day|clouds,49
1756701487.3523757,0,None,day|clouds,81
1756701487.5205128,0,None,day|clouds,80
1756701487.6737938,0,None,day|clouds,110
1756701487.8260849,0,None,day|clouds,50
1756701487.9779181,0,None,day|clouds,66
1756701488.129225,0,None,day|clouds,45
1756701488.2822473,0,None,day|clouds,44
1756701488.434459,0,None,day|clouds,51
1756701488.58856,0,None,day|clouds,53
1756701488.7358623,0,None,day|clouds,41
1756701488.8999598,0,None,day|clouds,95
1756701489.0579858,0,None,day|clouds,61
1756701489.211615,0,None,day|clouds,96
1756701489.3643243,0,None,day|clouds,79
1756701489.5189376,0,None,day|clouds,72
1756701489.6738548,0,None,day|clouds,58
1756701489.8392336,0,None,day|clouds,65
1756701490.0081513,0,None,day|clouds,81
1756701490.161623,0,None,day|clouds,74
1756701490.3212597,0,None,day|clouds,76
1756701490.472835,0,None,day|clouds,71
1756701490.627263,0,None,day|clouds,105
1756701490.779551,0,None,day|clouds,78
1756701490.9311209,0,None,day|clouds,78
1756701491.0995834,0,None,day|clouds,43
1756701491.2539341,0,None,day|clouds,78
1756701491.4131577,0,None,day|clouds,107
1756701491.5676217,0,None,day|clouds,58
1756701491.7207007,0,None,day|clouds,41
1756701491.8561797,0,None,day|clouds,49
1756701492.0077145,0,None,day|clouds,92
1756701492.1625412,0,None,day|clouds,60
1756701492.2943013,0,None,day|clouds,101
1756701492.4435313,0,None,day|clouds,48
1756701492.6100056,0,None,day|clouds,109
1756701492.7394125,0,None,day|clouds,110
1756701492.8958678,0,None,day|clouds,103
1756701493.04481,0,None,day|clouds,61
1756701493.2135012,0,None,day|clouds,67
1756701493.3621972,0,None,day|clouds,55
1756701493.5203812,0,None,day|clouds,40
1756701493.672795,0,None,day|clouds,63
1756701493.8363242,0,None,day|clouds,98
1756701494.0036163,0,None,day|clouds,57
1756701494.1582808,0,None,day|clouds,73
1756701494.3120608,0,None,day|clouds,88
1756701494.466104,0,None,day|clouds,68
1756701494.6201603,0,None,day|clouds,85
1756701494.7739413,0,None,day|clouds,57
1756701494.9279592,0,None,day|clouds,87
1756701495.0816238,0,None,day|clouds,92
1756701495.2532117,0,None,day|clouds,97
1756701495.4103386,0,None,day|clouds,94
1756701495.5578063,0,None,day|clouds,85
1756701495.7266543,0,None,day|clouds,61
1756701495.8942237,0,None,day|clouds,47
1756701496.0475218,0,None,day|clouds,103
1756701496.1987662,0,None,day|clouds,80
1756701496.3523097,0,None,day|clouds,52
1756701496.5339146,0,None,day|clouds,104
1756701496.6903057,0,None,day|clouds,61
1756701496.8553896,0,None,day|clouds,103
1756701497.0056524,0,None,day|clouds,41
1756701497.1811268,0,None,day|clouds,77
1756701497.344994,0,None,day|clouds,44
1756701497.5190582,0,None,day|clouds,47
1756701497.6686695,0,None,day|clouds,107
1756701497.822901,0,None,day|clouds,64
1756701497.9919987,0,None,day|clouds,62
1756701498.155275,0,None,day|clouds,53
1756701498.306876,0,None,day|clouds,48
1756701498.4740064,0,None,day|clouds,41
1756701498.6406155,0,None,day|clouds,104
1756701498.7950573,0,None,day|clouds,109
1756701498.9496398,0,None,day|clouds,72
1756701499.1147914,0,None,day|clouds,102
1756701499.2820432,0,None,day|clouds,95
1756701499.452849,0,None,day|clouds,84
1756701499.6073177,0,None,day|clouds,46
1756701499.7600174,0,None,day|clouds,67
1756701499.909811,0,None,day|clouds,81
1756701500.0609431,0,None,day|clouds,78
1756701500.2459176,0,None,day|clouds,56
1756701500.4012864,0,None,day|clouds,99
1756701500.5673332,0,None,day|clouds,108
1756701500.7237115,0,None,day|clouds,48
1756701500.8811285,0,None,day|clouds,93
1756701501.0486355,0,None,day|clouds,88
1756701501.2012725,0,None,day|clouds,85
1756701501.3842466,0,None,day|clouds,96
1756701501.5672705,0,None,day|clouds,68
